smiles,dielectric_constant,band_gap_eV,Tg_K,monomer,reaction_type,temperature_K,solvent,reaction_time_hours,source,SMILES
[*]C(=O)c1ccc(C10H6S3)cc1[*],5.3468,1.7203,385.0,O=C(O)c1ccc(C10H6S3)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C10H6S3)cc1[*]
[*]C(=O)c1ccc(C8H4OS2)cc1[*],5.4223,2.364,376.8,O=C(O)c1ccc(C8H4OS2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H4OS2)cc1[*]
[*]C(=O)c1ccc(C9H14CdO4)cc1[*],7.3804,5.8319,376.7,O=C(O)c1ccc(C9H14CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C9H14CdO4)cc1[*]
[*]C(=O)c1ccc(C12H24O12)cc1[*],4.9947,6.5371,377.6,O=C(O)c1ccc(C12H24O12)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C12H24O12)cc1[*]
[*]C(=O)c1ccc(C16H16O8)cc1[*],4.8729,2.0626,396.4,O=C(O)c1ccc(C16H16O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C16H16O8)cc1[*]
[*]C(=O)c1ccc(C22H28O8)cc1[*],3.3735,5.2609,417.4,O=C(O)c1ccc(C22H28O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C22H28O8)cc1[*]
[*]C(=O)c1ccc(C7H10O4Zn)cc1[*],4.1893,6.4784,369.7,O=C(O)c1ccc(C7H10O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C7H10O4Zn)cc1[*]
[*]C(=O)c1ccc(C13H9NS)cc1[*],4.8304,2.3255,400.5,O=C(O)c1ccc(C13H9NS)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C13H9NS)cc1[*]
[*]C(=O)c1ccc(C6H8O4Zn)cc1[*],6.901,6.1432,366.2,O=C(O)c1ccc(C6H8O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8O4Zn)cc1[*]
[*]C(=O)c1ccc(C5H6O4Zn)cc1[*],5.0211,6.2906,362.7,O=C(O)c1ccc(C5H6O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H6O4Zn)cc1[*]
[*]C(=O)c1ccc(C28H18N2S4)cc1[*],4.7742,2.587,458.0,O=C(O)c1ccc(C28H18N2S4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C28H18N2S4)cc1[*]
[*]C(=O)c1ccc(C14H12N4O2)cc1[*],4.91,3.4515,416.6,O=C(O)c1ccc(C14H12N4O2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C14H12N4O2)cc1[*]
[*]C(=O)c1ccc(C4H12N8O4)cc1[*],5.2231,4.053,399.2,O=C(O)c1ccc(C4H12N8O4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C4H12N8O4)cc1[*]
[*]C(=O)c1ccc(C6H4Ca2O8)cc1[*],5.5506,6.5708,361.4,O=C(O)c1ccc(C6H4Ca2O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H4Ca2O8)cc1[*]
[*]C(=O)c1ccc(C4H10N2O4)cc1[*],4.665,6.9177,369.2,O=C(O)c1ccc(C4H10N2O4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C4H10N2O4)cc1[*]
[*]C(=O)c1ccc(C12H6N2S6)cc1[*],6.4787,1.6122,402.0,O=C(O)c1ccc(C12H6N2S6)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C12H6N2S6)cc1[*]
[*]C(=O)c1ccc(C8H4N4O8)cc1[*],4.9644,3.6198,388.4,O=C(O)c1ccc(C8H4N4O8)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C8H4N4O8)cc1[*]
[*]C(=O)c1ccc(C16H24Ca2O8)cc1[*],4.8774,6.6823,396.4,O=C(O)c1ccc(C16H24Ca2O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C16H24Ca2O8)cc1[*]
[*]C(=O)c1ccc(C3H2O4Zn)cc1[*],6.1737,5.9469,355.7,O=C(O)c1ccc(C3H2O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C3H2O4Zn)cc1[*]
[*]C(=O)c1ccc(C14H12N4S2)cc1[*],5.6741,2.6405,419.0,O=C(O)c1ccc(C14H12N4S2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C14H12N4S2)cc1[*]
[*]C(=O)c1ccc(C23H34O3)cc1[*],3.1084,4.6613,426.9,O=C(O)c1ccc(C23H34O3)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C23H34O3)cc1[*]
[*]C(=O)c1ccc(C7H4O2S)cc1[*],4.3973,2.9786,372.1,O=C(O)c1ccc(C7H4O2S)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C7H4O2S)cc1[*]
[*]C(=O)c1ccc(C16H24O12)cc1[*],3.4579,6.0439,391.6,O=C(O)c1ccc(C16H24O12)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C16H24O12)cc1[*]
[*]C(=O)c1ccc(C5H6CdO4)cc1[*],6.4279,5.5207,362.7,O=C(O)c1ccc(C5H6CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H6CdO4)cc1[*]
[*]C(=O)c1ccc(C14H10S)cc1[*],4.0972,2.3058,399.0,O=C(O)c1ccc(C14H10S)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C14H10S)cc1[*]
[*]C(=O)c1ccc(C11H8OS)cc1[*],3.5962,4.0475,387.3,O=C(O)c1ccc(C11H8OS)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C11H8OS)cc1[*]
[*]C(=O)c1ccc(C6H8CdO4)cc1[*],5.9254,3.657,366.2,O=C(O)c1ccc(C6H8CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8CdO4)cc1[*]
[*]C(=O)c1ccc(C30H22)cc1[*],3.5958,3.6758,455.0,O=C(O)c1ccc(C30H22)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C30H22)cc1[*]
[*]C(=O)c1ccc(C28H44)cc1[*],2.8358,5.3216,448.0,O=C(O)c1ccc(C28H44)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C28H44)cc1[*]
[*]C(=O)c1ccc(C8H12CdO4)cc1[*],5.0733,5.753,373.2,O=C(O)c1ccc(C8H12CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H12CdO4)cc1[*]
[*]C(=O)c1ccc(C28H16O4)cc1[*],4.0123,2.6729,443.2,O=C(O)c1ccc(C28H16O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C28H16O4)cc1[*]
[*]C(=O)c1ccc(C18H20O4)cc1[*],3.3344,4.8549,408.2,O=C(O)c1ccc(C18H20O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C18H20O4)cc1[*]
[*]C(=O)c1ccc(C8H12CdO4)cc1[*],5.2632,5.85,373.2,O=C(O)c1ccc(C8H12CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H12CdO4)cc1[*]
[*]C(=O)c1ccc(C20H32)cc1[*],2.8538,6.7644,420.0,O=C(O)c1ccc(C20H32)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C20H32)cc1[*]
[*]C(=O)c1ccc(C18H26)cc1[*],3.0759,3.6657,413.0,O=C(O)c1ccc(C18H26)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C18H26)cc1[*]
[*]C(=O)c1ccc(C26H20O2)cc1[*],3.4816,4.3787,438.6,O=C(O)c1ccc(C26H20O2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C26H20O2)cc1[*]
[*]C(=O)c1ccc(C6H8CdO4)cc1[*],5.3598,4.2792,366.2,O=C(O)c1ccc(C6H8CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8CdO4)cc1[*]
[*]C(=O)c1ccc(C5H6CdO4)cc1[*],6.7364,5.2998,362.7,O=C(O)c1ccc(C5H6CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H6CdO4)cc1[*]
[*]C(=O)c1ccc(C16H12O2S2)cc1[*],3.9883,3.1473,403.6,O=C(O)c1ccc(C16H12O2S2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C16H12O2S2)cc1[*]
[*]C(=O)c1ccc(C14H20O10)cc1[*],3.4333,6.183,387.0,O=C(O)c1ccc(C14H20O10)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C14H20O10)cc1[*]
[*]C(=O)c1ccc(C22H12O8)cc1[*],3.9643,3.4984,417.4,O=C(O)c1ccc(C22H12O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C22H12O8)cc1[*]
[*]C(=O)c1ccc(C14H8O2S4)cc1[*],4.8162,2.3542,396.6,O=C(O)c1ccc(C14H8O2S4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C14H8O2S4)cc1[*]
[*]C(=O)c1ccc(C3H2O4Zn)cc1[*],5.045,6.3839,355.7,O=C(O)c1ccc(C3H2O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C3H2O4Zn)cc1[*]
[*]C(=O)c1ccc(C4H4N4S4)cc1[*],6.0545,2.0315,384.0,O=C(O)c1ccc(C4H4N4S4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C4H4N4S4)cc1[*]
[*]C(=O)c1ccc(C10H10N2O6)cc1[*],3.6571,4.1693,387.8,O=C(O)c1ccc(C10H10N2O6)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C10H10N2O6)cc1[*]
[*]C(=O)c1ccc(C10H6N2O2S4)cc1[*],5.6289,2.3899,392.6,O=C(O)c1ccc(C10H6N2O2S4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C10H6N2O2S4)cc1[*]
[*]C(=O)c1ccc(C10H16AlClO4)cc1[*],3.4224,6.1676,380.2,O=C(O)c1ccc(C10H16AlClO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C10H16AlClO4)cc1[*]
[*]C(=O)c1ccc(C6H4Ca2O8)cc1[*],6.5596,5.9194,361.4,O=C(O)c1ccc(C6H4Ca2O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H4Ca2O8)cc1[*]
[*]C(=O)c1ccc(C8H14N2O2)cc1[*],3.2521,6.2314,385.6,O=C(O)c1ccc(C8H14N2O2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C8H14N2O2)cc1[*]
[*]C(=O)c1ccc(C4H12N8O4)cc1[*],4.6008,4.0497,399.2,O=C(O)c1ccc(C4H12N8O4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C4H12N8O4)cc1[*]
[*]C(=O)c1ccc(C10H8N4O2S2)cc1[*],4.927,3.137,402.6,O=C(O)c1ccc(C10H8N4O2S2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C10H8N4O2S2)cc1[*]
[*]C(=O)c1ccc(C5H6O4Zn)cc1[*],4.6739,6.3806,362.7,O=C(O)c1ccc(C5H6O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H6O4Zn)cc1[*]
[*]C(=O)c1ccc(C16H11NS)cc1[*],5.9126,1.8163,411.0,O=C(O)c1ccc(C16H11NS)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C16H11NS)cc1[*]
[*]C(=O)c1ccc(C12H9NO)cc1[*],4.4128,3.4585,395.8,O=C(O)c1ccc(C12H9NO)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C12H9NO)cc1[*]
[*]C(=O)c1ccc(C6H8O4Zn)cc1[*],7.2967,5.8053,366.2,O=C(O)c1ccc(C6H8O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8O4Zn)cc1[*]
[*]C(=O)c1ccc(C7H10O4Zn)cc1[*],6.6726,3.9756,369.7,O=C(O)c1ccc(C7H10O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C7H10O4Zn)cc1[*]
[*]C(=O)c1ccc(C18H32O6)cc1[*],5.6781,6.32,405.8,O=C(O)c1ccc(C18H32O6)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C18H32O6)cc1[*]
[*]C(=O)c1ccc(C12H24O8)cc1[*],3.3567,5.6185,382.4,O=C(O)c1ccc(C12H24O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C12H24O8)cc1[*]
[*]C(=O)c1ccc(C20H20O6)cc1[*],3.4371,4.5477,412.8,O=C(O)c1ccc(C20H20O6)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C20H20O6)cc1[*]
[*]C(=O)c1ccc(C20H12O4S2)cc1[*],3.8071,4.0372,415.2,O=C(O)c1ccc(C20H12O4S2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C20H12O4S2)cc1[*]
[*]C(=O)c1ccc(C9H14CdO4)cc1[*],4.9235,5.8947,376.7,O=C(O)c1ccc(C9H14CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C9H14CdO4)cc1[*]
[*]C(=O)c1ccc(C10H16CdO4)cc1[*],18.5176,5.5495,380.2,O=C(O)c1ccc(C10H16CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C10H16CdO4)cc1[*]
[*]C(=O)c1ccc(C18H12O2S4)cc1[*],4.1793,2.9968,410.6,O=C(O)c1ccc(C18H12O2S4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C18H12O2S4)cc1[*]
[*]C(=O)c1ccc(C15H8S3)cc1[*],8.4473,1.3026,402.5,O=C(O)c1ccc(C15H8S3)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C15H8S3)cc1[*]
[*]C(=O)c1ccc(C20H16S4)cc1[*],3.5609,4.1954,420.0,O=C(O)c1ccc(C20H16S4)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C20H16S4)cc1[*]
[*]C(=O)c1ccc(C10H16CdO4)cc1[*],4.2894,5.535,380.2,O=C(O)c1ccc(C10H16CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C10H16CdO4)cc1[*]
[*]C(=O)c1ccc(C9H14CdO4)cc1[*],4.8085,5.7956,376.7,O=C(O)c1ccc(C9H14CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C9H14CdO4)cc1[*]
[*]C(=O)c1ccc(C11H6OS2)cc1[*],4.5515,2.4038,387.3,O=C(O)c1ccc(C11H6OS2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C11H6OS2)cc1[*]
[*]C(=O)c1ccc(C14H8OS2)cc1[*],5.3077,2.1882,397.8,O=C(O)c1ccc(C14H8OS2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C14H8OS2)cc1[*]
[*]C(=O)c1ccc(C22H24O6)cc1[*],3.5491,4.2857,419.8,O=C(O)c1ccc(C22H24O6)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C22H24O6)cc1[*]
[*]C(=O)c1ccc(C24H16O6)cc1[*],3.7884,3.2731,426.8,O=C(O)c1ccc(C24H16O6)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C24H16O6)cc1[*]
[*]C(=O)c1ccc(C16H32O8)cc1[*],3.1641,7.8725,396.4,O=C(O)c1ccc(C16H32O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C16H32O8)cc1[*]
[*]C(=O)c1ccc(C6H8O4Zn)cc1[*],7.1574,5.7919,366.2,O=C(O)c1ccc(C6H8O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8O4Zn)cc1[*]
[*]C(=O)c1ccc(C7H5NO2)cc1[*],4.757,3.977,377.1,O=C(O)c1ccc(C7H5NO2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C7H5NO2)cc1[*]
[*]C(=O)c1ccc(C10H8N4S4)cc1[*],5.7208,2.1538,405.0,O=C(O)c1ccc(C10H8N4S4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C10H8N4S4)cc1[*]
[*]C(=O)c1ccc(C5H6O4Zn)cc1[*],4.9641,6.4612,362.7,O=C(O)c1ccc(C5H6O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H6O4Zn)cc1[*]
[*]C(=O)c1ccc(C9H14O4Zn)cc1[*],6.3148,6.1481,376.7,O=C(O)c1ccc(C9H14O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C9H14O4Zn)cc1[*]
[*]C(=O)c1ccc(C6H3NOS2)cc1[*],6.1217,1.932,374.8,O=C(O)c1ccc(C6H3NOS2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C6H3NOS2)cc1[*]
[*]C(=O)c1ccc(C10H16AlClO4)cc1[*],3.1323,6.1942,380.2,O=C(O)c1ccc(C10H16AlClO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C10H16AlClO4)cc1[*]
[*]C(=O)c1ccc(C10H6N2O4S2)cc1[*],4.6665,3.4227,390.2,O=C(O)c1ccc(C10H6N2O4S2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C10H6N2O4S2)cc1[*]
[*]C(=O)c1ccc(C2H2N2O6)cc1[*],4.2511,5.0089,359.8,O=C(O)c1ccc(C2H2N2O6)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C2H2N2O6)cc1[*]
[*]C(=O)c1ccc(C7H15N3O6)cc1[*],5.1687,6.2323,382.3,O=C(O)c1ccc(C7H15N3O6)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C7H15N3O6)cc1[*]
[*]C(=O)c1ccc(C3H2O4Zn)cc1[*],10.0055,5.9191,355.7,O=C(O)c1ccc(C3H2O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C3H2O4Zn)cc1[*]
[*]C(=O)c1ccc(C14H20Ca2O8)cc1[*],5.3481,6.5714,389.4,O=C(O)c1ccc(C14H20Ca2O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C14H20Ca2O8)cc1[*]
[*]C(=O)c1ccc(C10H8N4O4)cc1[*],4.2039,4.2466,400.2,O=C(O)c1ccc(C10H8N4O4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C10H8N4O4)cc1[*]
[*]C(=O)c1ccc(C6H14N2O4)cc1[*],3.3748,7.2758,376.2,O=C(O)c1ccc(C6H14N2O4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C6H14N2O4)cc1[*]
[*]C(=O)c1ccc(C9H6OS)cc1[*],4.2249,2.5816,380.3,O=C(O)c1ccc(C9H6OS)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C9H6OS)cc1[*]
[*]C(=O)c1ccc(C5H6CdO4)cc1[*],6.2509,3.1226,362.7,O=C(O)c1ccc(C5H6CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H6CdO4)cc1[*]
[*]C(=O)c1ccc(C6H8CdO4)cc1[*],5.9635,5.4252,366.2,O=C(O)c1ccc(C6H8CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8CdO4)cc1[*]
[*]C(=O)c1ccc(C6H6OS)cc1[*],3.6025,4.1608,369.8,O=C(O)c1ccc(C6H6OS)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H6OS)cc1[*]
[*]C(=O)c1ccc(C20H20O8)cc1[*],5.7695,2.3715,410.4,O=C(O)c1ccc(C20H20O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C20H20O8)cc1[*]
[*]C(=O)c1ccc(C18H28O6)cc1[*],3.6179,4.3401,405.8,O=C(O)c1ccc(C18H28O6)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C18H28O6)cc1[*]
[*]C(=O)c1ccc(C8H8O2S2)cc1[*],4.9264,1.8131,375.6,O=C(O)c1ccc(C8H8O2S2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H8O2S2)cc1[*]
[*]C(=O)c1ccc(C16H20O6)cc1[*],4.2407,2.7879,398.8,O=C(O)c1ccc(C16H20O6)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C16H20O6)cc1[*]
[*]C(=O)c1ccc(C12H18)cc1[*],3.0719,4.7671,392.0,O=C(O)c1ccc(C12H18)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C12H18)cc1[*]
[*]C(=O)c1ccc(C8H12CdO4)cc1[*],4.5629,5.8032,373.2,O=C(O)c1ccc(C8H12CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H12CdO4)cc1[*]
[*]C(=O)c1ccc(C36H24)cc1[*],4.1117,2.2411,476.0,O=C(O)c1ccc(C36H24)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C36H24)cc1[*]
[*]C(=O)c1ccc(C19H20O4)cc1[*],3.3662,4.5397,411.7,O=C(O)c1ccc(C19H20O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C19H20O4)cc1[*]
[*]C(=O)c1ccc(C8H12CdO4)cc1[*],5.0673,5.7697,373.2,O=C(O)c1ccc(C8H12CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H12CdO4)cc1[*]
[*]C(=O)c1ccc(C22H18)cc1[*],3.2754,4.3706,427.0,O=C(O)c1ccc(C22H18)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C22H18)cc1[*]
[*]C(=O)c1ccc(C20H28O6)cc1[*],3.2454,5.1975,412.8,O=C(O)c1ccc(C20H28O6)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C20H28O6)cc1[*]
[*]C(=O)c1ccc(C12H28O10)cc1[*],3.4808,7.4327,380.0,O=C(O)c1ccc(C12H28O10)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C12H28O10)cc1[*]
[*]C(=O)c1ccc(C18H16O2)cc1[*],4.7168,3.6964,410.6,O=C(O)c1ccc(C18H16O2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C18H16O2)cc1[*]
[*]C(=O)c1ccc(C20H20O4)cc1[*],3.403,4.4049,415.2,O=C(O)c1ccc(C20H20O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C20H20O4)cc1[*]
[*]C(=O)c1ccc(C6H8CdO4)cc1[*],6.7131,5.443,366.2,O=C(O)c1ccc(C6H8CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8CdO4)cc1[*]
